date,store_id,item_id,qty_sold,price,stock_on_hand,lead_time_days,ordering_cost,unit_cost,holding_rate
2024-07-18,S3,I2,36,26,31,5,100,20,0.2
2024-01-01,S3,I3,43,16,88,6,100,20,0.2
2024-01-02,S3,I3,35,39,92,2,100,20,0.2
2024-01-03,S3,I3,38,25,85,3,100,20,0.2
2024-01-04,S3,I3,41,24,96,6,100,20,0.2
2024-01-05,S3,I3,44,27,55,3,100,20,0.2
2024-01-06,S3,I3,47,40,48,6,100,20,0.2
2024-01-07,S3,I3,38,32,22,4,100,20,0.2
2024-01-08,S3,I3,45,45,54,4,100,20,0.2
2024-01-09,S3,I3,45,27,94,4,100,20,0.2
2024-01-10,S3,I3,39,47,59,2,100,20,0.2
2024-01-11,S3,I3,48,37,38,4,100,20,0.2
2024-01-12,S3,I3,42,24,60,4,100,20,0.2
2024-01-13,S3,I3,41,35,99,5,100,20,0.2
2024-01-14,S3,I3,39,29,96,2,100,20,0.2
2024-01-15,S3,I3,43,46,97,4,100,20,0.2
2024-01-16,S3,I3,45,23,87,5,100,20,0.2
2024-01-17,S3,I3,40,13,28,6,100,20,0.2
2024-01-18,S3,I3,44,19,56,4,100,20,0.2
2024-01-19,S3,I3,42,35,85,6,100,20,0.2
2024-01-20,S3,I3,39,28,20,6,100,20,0.2
2024-01-21,S3,I3,37,49,57,4,100,20,0.2
2024-01-22,S3,I3,35,17,87,4,100,20,0.2
2024-01-23,S3,I3,41,18,21,6,100,20,0.2
2024-01-24,S3,I3,38,35,78,4,100,20,0.2
2024-01-25,S3,I3,40,23,43,5,100,20,0.2
2024-01-26,S3,I3,36,35,70,3,100,20,0.2
2024-01-27,S3,I3,40,11,44,5,100,20,0.2
2024-01-28,S3,I3,32,10,55,2,100,20,0.2
2024-01-29,S3,I3,39,45,57,2,100,20,0.2
2024-01-30,S3,I3,39,31,80,3,100,20,0.2
2024-01-31,S3,I3,35,27,99,6,100,20,0.2
2024-02-01,S3,I3,36,16,36,3,100,20,0.2
2024-02-02,S3,I3,35,22,66,6,100,20,0.2
2024-02-03,S3,I3,35,10,48,6,100,20,0.2
2024-02-04,S3,I3,39,44,93,4,100,20,0.2
2024-02-05,S3,I3,34,16,65,4,100,20,0.2
2024-02-06,S3,I3,39,11,89,5,100,20,0.2
2024-02-07,S3,I3,38,49,26,4,100,20,0.2
2024-02-08,S3,I3,36,22,40,2,100,20,0.2
2024-02-09,S3,I3,33,42,23,3,100,20,0.2
2024-02-10,S3,I3,34,36,71,2,100,20,0.2
2024-02-11,S3,I3,34,37,89,2,100,20,0.2
2024-02-12,S3,I3,39,42,35,6,100,20,0.2
2024-02-13,S3,I3,42,22,66,5,100,20,0.2
2024-02-14,S3,I3,39,46,50,5,100,20,0.2
2024-02-15,S3,I3,36,36,45,2,100,20,0.2
2024-02-16,S3,I3,42,27,75,6,100,20,0.2
2024-02-17,S3,I3,38,42,58,6,100,20,0.2
2024-02-18,S3,I3,38,26,58,3,100,20,0.2
2024-02-19,S3,I3,43,44,95,4,100,20,0.2
2024-02-20,S3,I3,46,13,44,5,100,20,0.2
2024-02-21,S3,I3,40,40,23,6,100,20,0.2
2024-02-22,S3,I3,39,12,81,2,100,20,0.2
2024-02-23,S3,I3,47,44,32,4,100,20,0.2
2024-02-24,S3,I3,40,22,70,3,100,20,0.2
2024-02-25,S3,I3,45,45,60,3,100,20,0.2
2024-02-26,S3,I3,47,16,34,5,100,20,0.2
2024-02-27,S3,I3,46,28,56,3,100,20,0.2
2024-02-28,S3,I3,48,22,99,3,100,20,0.2
2024-02-29,S3,I3,46,15,51,5,100,20,0.2
2024-03-01,S3,I3,47,27,87,2,100,20,0.2
2024-03-02,S3,I3,44,17,83,4,100,20,0.2
2024-03-03,S3,I3,43,49,22,2,100,20,0.2
2024-03-04,S3,I3,38,24,71,5,100,20,0.2
2024-03-05,S3,I3,44,15,57,3,100,20,0.2
2024-03-06,S3,I3,44,26,50,6,100,20,0.2
2024-03-07,S3,I3,39,44,35,4,100,20,0.2
2024-03-08,S3,I3,35,46,81,2,100,20,0.2
2024-03-09,S3,I3,41,36,54,5,100,20,0.2
2024-03-10,S3,I3,37,44,47,6,100,20,0.2
2024-03-11,S3,I3,37,18,95,6,100,20,0.2
2024-03-12,S3,I3,34,44,70,4,100,20,0.2
2024-03-13,S3,I3,37,32,96,5,100,20,0.2
2024-03-14,S3,I3,30,38,99,2,100,20,0.2
2024-03-15,S3,I3,36,32,66,4,100,20,0.2
2024-03-16,S3,I3,37,47,30,4,100,20,0.2
2024-03-17,S3,I3,30,16,20,2,100,20,0.2
2024-03-18,S3,I3,38,38,45,6,100,20,0.2
2024-03-19,S3,I3,33,47,90,5,100,20,0.2
2024-03-20,S3,I3,35,29,70,2,100,20,0.2
2024-03-21,S3,I3,33,12,20,3,100,20,0.2
2024-03-22,S3,I3,34,49,33,5,100,20,0.2
2024-03-23,S3,I3,35,32,98,2,100,20,0.2
2024-03-24,S3,I3,37,28,96,6,100,20,0.2
2024-03-25,S3,I3,37,24,99,3,100,20,0.2
2024-03-26,S3,I3,37,26,75,5,100,20,0.2
2024-03-27,S3,I3,42,28,48,3,100,20,0.2
2024-03-28,S3,I3,37,28,26,3,100,20,0.2
2024-03-29,S3,I3,42,47,22,3,100,20,0.2
2024-03-30,S3,I3,41,39,62,3,100,20,0.2
2024-03-31,S3,I3,42,45,43,5,100,20,0.2
2024-04-01,S3,I3,43,13,63,6,100,20,0.2
2024-04-02,S3,I3,43,38,49,6,100,20,0.2
2024-04-03,S3,I3,47,28,45,6,100,20,0.2
2024-04-04,S3,I3,40,39,22,4,100,20,0.2
2024-04-05,S3,I3,48,16,68,2,100,20,0.2
2024-04-06,S3,I3,47,22,98,6,100,20,0.2
2024-04-07,S3,I3,41,36,46,5,100,20,0.2
2024-04-08,S3,I3,48,22,82,6,100,20,0.2
2024-04-09,S3,I3,41,17,48,2,100,20,0.2
2024-04-10,S3,I3,44,30,95,4,100,20,0.2
2024-04-11,S3,I3,40,11,22,4,100,20,0.2
2024-04-12,S3,I3,42,32,44,3,100,20,0.2
2024-04-13,S3,I3,48,20,36,3,100,20,0.2
2024-04-14,S3,I3,45,32,75,5,100,20,0.2
2024-04-15,S3,I3,41,11,50,4,100,20,0.2
2024-04-16,S3,I3,38,23,23,2,100,20,0.2
2024-04-17,S3,I3,40,44,91,3,100,20,0.2
2024-04-18,S3,I3,41,40,29,5,100,20,0.2
2024-04-19,S3,I3,39,19,42,4,100,20,0.2
2024-04-20,S3,I3,37,19,48,2,100,20,0.2
2024-04-21,S3,I3,37,43,80,6,100,20,0.2
2024-04-22,S3,I3,40,16,89,4,100,20,0.2
2024-04-23,S3,I3,33,38,82,6,100,20,0.2
2024-04-24,S3,I3,34,27,29,4,100,20,0.2
2024-04-25,S3,I3,37,26,84,3,100,20,0.2
2024-04-26,S3,I3,32,35,34,4,100,20,0.2
2024-04-27,S3,I3,30,46,66,4,100,20,0.2
2024-04-28,S3,I3,30,17,95,4,100,20,0.2
2024-04-29,S3,I3,35,28,44,2,100,20,0.2
2024-04-30,S3,I3,30,15,27,5,100,20,0.2
2024-05-01,S3,I3,34,34,58,5,100,20,0.2
2024-05-02,S3,I3,33,13,66,4,100,20,0.2
2024-05-03,S3,I3,34,46,75,2,100,20,0.2
2024-05-04,S3,I3,31,16,68,2,100,20,0.2
2024-05-05,S3,I3,33,32,94,3,100,20,0.2
2024-05-06,S3,I3,31,35,85,6,100,20,0.2
2024-05-07,S3,I3,37,31,77,3,100,20,0.2
2024-05-08,S3,I3,41,24,61,6,100,20,0.2
2024-05-09,S3,I3,40,32,36,5,100,20,0.2
2024-05-10,S3,I3,41,45,92,5,100,20,0.2
2024-05-11,S3,I3,36,42,89,3,100,20,0.2
2024-05-12,S3,I3,38,31,96,5,100,20,0.2
2024-05-13,S3,I3,40,35,94,6,100,20,0.2
2024-05-14,S3,I3,38,19,79,2,100,20,0.2
2024-05-15,S3,I3,40,35,95,2,100,20,0.2
2024-05-16,S3,I3,44,13,47,3,100,20,0.2
2024-05-17,S3,I3,40,45,85,3,100,20,0.2
2024-05-18,S3,I3,42,23,35,4,100,20,0.2
2024-05-19,S3,I3,48,26,41,5,100,20,0.2
2024-05-20,S3,I3,41,11,58,2,100,20,0.2
2024-05-21,S3,I3,41,25,73,2,100,20,0.2
2024-05-22,S3,I3,40,32,30,2,100,20,0.2
2024-05-23,S3,I3,42,34,82,6,100,20,0.2
2024-05-24,S3,I3,48,45,70,3,100,20,0.2
2024-05-25,S3,I3,47,21,21,6,100,20,0.2
2024-05-26,S3,I3,43,31,24,4,100,20,0.2
2024-05-27,S3,I3,42,18,41,4,100,20,0.2
2024-05-28,S3,I3,47,25,80,4,100,20,0.2
2024-05-29,S3,I3,47,15,81,2,100,20,0.2
2024-05-30,S3,I3,41,15,82,4,100,20,0.2
2024-05-31,S3,I3,44,34,78,4,100,20,0.2
2024-06-01,S3,I3,37,13,67,4,100,20,0.2
2024-06-02,S3,I3,38,44,93,3,100,20,0.2
2024-06-03,S3,I3,37,15,62,4,100,20,0.2
2024-06-04,S3,I3,38,28,60,2,100,20,0.2
2024-06-05,S3,I3,39,40,38,4,100,20,0.2
2024-06-06,S3,I3,32,13,47,3,100,20,0.2
2024-06-07,S3,I3,41,49,38,5,100,20,0.2
2024-06-08,S3,I3,39,15,20,2,100,20,0.2
2024-06-09,S3,I3,33,30,44,2,100,20,0.2
2024-06-10,S3,I3,32,38,29,5,100,20,0.2
2024-06-11,S3,I3,30,16,36,6,100,20,0.2
2024-06-12,S3,I3,39,19,50,5,100,20,0.2
2024-06-13,S3,I3,35,26,69,6,100,20,0.2
2024-06-14,S3,I3,31,35,99,6,100,20,0.2
2024-06-15,S3,I3,37,25,30,4,100,20,0.2
2024-06-16,S3,I3,32,42,37,6,100,20,0.2
2024-06-17,S3,I3,39,46,83,2,100,20,0.2
2024-06-18,S3,I3,38,43,29,5,100,20,0.2
2024-06-19,S3,I3,37,25,56,6,100,20,0.2
2024-06-20,S3,I3,31,29,45,4,100,20,0.2
2024-06-21,S3,I3,41,21,40,3,100,20,0.2
2024-06-22,S3,I3,41,43,26,6,100,20,0.2
2024-06-23,S3,I3,35,24,84,3,100,20,0.2
2024-06-24,S3,I3,36,34,78,4,100,20,0.2
2024-06-25,S3,I3,40,15,71,6,100,20,0.2
2024-06-26,S3,I3,41,38,51,6,100,20,0.2
2024-06-27,S3,I3,40,13,37,4,100,20,0.2
2024-06-28,S3,I3,37,33,85,6,100,20,0.2
2024-06-29,S3,I3,42,24,88,4,100,20,0.2
2024-06-30,S3,I3,42,46,22,4,100,20,0.2
2024-07-01,S3,I3,41,32,47,5,100,20,0.2
2024-07-02,S3,I3,40,45,52,3,100,20,0.2
2024-07-03,S3,I3,46,26,59,2,100,20,0.2
2024-07-04,S3,I3,46,40,78,3,100,20,0.2
2024-07-05,S3,I3,41,19,58,5,100,20,0.2
2024-07-06,S3,I3,42,46,67,2,100,20,0.2
2024-07-07,S3,I3,45,23,94,6,100,20,0.2
2024-07-08,S3,I3,48,38,92,5,100,20,0.2
2024-07-09,S3,I3,48,28,75,2,100,20,0.2
2024-07-10,S3,I3,47,42,53,6,100,20,0.2
2024-07-11,S3,I3,45,18,26,4,100,20,0.2
2024-07-12,S3,I3,44,15,30,6,100,20,0.2
2024-07-13,S3,I3,46,22,31,6,100,20,0.2
2024-07-14,S3,I3,46,29,69,5,100,20,0.2
2024-07-15,S3,I3,43,14,56,6,100,20,0.2
2024-07-16,S3,I3,44,44,59,3,100,20,0.2
2024-07-17,S3,I3,35,48,28,6,100,20,0.2
2024-07-18,S3,I3,34,31,57,4,100,20,0.2
2024-01-01,S3,I4,35,12,61,4,100,20,0.2
2024-01-02,S3,I4,34,35,32,3,100,20,0.2
2024-01-03,S3,I4,35,12,22,2,100,20,0.2
2024-01-04,S3,I4,44,36,71,2,100,20,0.2
2024-01-05,S3,I4,42,17,28,6,100,20,0.2
2024-01-06,S3,I4,40,28,72,5,100,20,0.2
2024-01-07,S3,I4,40,45,59,6,100,20,0.2
2024-01-08,S3,I4,41,13,91,4,100,20,0.2
2024-01-09,S3,I4,37,30,76,3,100,20,0.2
2024-01-10,S3,I4,43,35,52,5,100,20,0.2
2024-01-11,S3,I4,44,16,53,5,100,20,0.2
2024-01-12,S3,I4,41,23,35,4,100,20,0.2
2024-01-13,S3,I4,40,18,93,2,100,20,0.2
2024-01-14,S3,I4,42,28,60,6,100,20,0.2
2024-01-15,S3,I4,42,34,83,2,100,20,0.2
2024-01-16,S3,I4,40,25,25,6,100,20,0.2
2024-01-17,S3,I4,40,13,57,2,100,20,0.2
2024-01-18,S3,I4,36,23,90,4,100,20,0.2
2024-01-19,S3,I4,35,38,71,2,100,20,0.2
2024-01-20,S3,I4,36,44,49,3,100,20,0.2
2024-01-21,S3,I4,43,20,46,4,100,20,0.2
2024-01-22,S3,I4,39,17,37,6,100,20,0.2
2024-01-23,S3,I4,39,32,31,2,100,20,0.2
2024-01-24,S3,I4,37,37,83,6,100,20,0.2
2024-01-25,S3,I4,39,16,25,4,100,20,0.2
2024-01-26,S3,I4,32,45,28,4,100,20,0.2
2024-01-27,S3,I4,33,47,59,4,100,20,0.2
2024-01-28,S3,I4,36,14,72,3,100,20,0.2
2024-01-29,S3,I4,35,35,33,6,100,20,0.2
2024-01-30,S3,I4,31,15,26,6,100,20,0.2
2024-01-31,S3,I4,32,27,57,4,100,20,0.2
2024-02-01,S3,I4,28,13,63,4,100,20,0.2
2024-02-02,S3,I4,34,36,79,3,100,20,0.2
2024-02-03,S3,I4,31,17,99,2,100,20,0.2
2024-02-04,S3,I4,30,41,88,5,100,20,0.2
2024-02-05,S3,I4,37,15,77,5,100,20,0.2
2024-02-06,S3,I4,35,14,96,2,100,20,0.2
2024-02-07,S3,I4,33,20,72,2,100,20,0.2
2024-02-08,S3,I4,36,41,47,6,100,20,0.2
2024-02-09,S3,I4,31,45,98,4,100,20,0.2
2024-02-10,S3,I4,34,37,44,3,100,20,0.2
2024-02-11,S3,I4,30,23,27,2,100,20,0.2
2024-02-12,S3,I4,32,16,98,2,100,20,0.2
2024-02-13,S3,I4,34,22,92,2,100,20,0.2
2024-02-14,S3,I4,42,44,35,6,100,20,0.2
2024-02-15,S3,I4,39,40,59,2,100,20,0.2
2024-02-16,S3,I4,39,23,78,6,100,20,0.2
2024-02-17,S3,I4,39,48,46,4,100,20,0.2
2024-02-18,S3,I4,40,42,63,3,100,20,0.2
2024-02-19,S3,I4,39,49,78,6,100,20,0.2
2024-02-20,S3,I4,45,31,66,6,100,20,0.2
2024-02-21,S3,I4,42,22,28,5,100,20,0.2
2024-02-22,S3,I4,41,16,91,6,100,20,0.2
2024-02-23,S3,I4,45,23,95,5,100,20,0.2
2024-02-24,S3,I4,40,49,59,6,100,20,0.2
2024-02-25,S3,I4,37,43,87,6,100,20,0.2
2024-02-26,S3,I4,37,16,84,2,100,20,0.2
2024-02-27,S3,I4,39,24,73,3,100,20,0.2
2024-02-28,S3,I4,42,38,78,6,100,20,0.2
2024-02-29,S3,I4,37,31,43,6,100,20,0.2
2024-03-01,S3,I4,36,30,70,3,100,20,0.2
2024-03-02,S3,I4,43,16,61,6,100,20,0.2
2024-03-03,S3,I4,43,30,39,6,100,20,0.2
2024-03-04,S3,I4,37,21,81,6,100,20,0.2
2024-03-05,S3,I4,38,15,90,3,100,20,0.2
2024-03-06,S3,I4,42,17,92,4,100,20,0.2
2024-03-07,S3,I4,35,30,50,6,100,20,0.2
2024-03-08,S3,I4,39,34,34,6,100,20,0.2
2024-03-09,S3,I4,33,46,76,3,100,20,0.2
2024-03-10,S3,I4,33,29,53,5,100,20,0.2
2024-03-11,S3,I4,30,33,39,6,100,20,0.2
2024-03-12,S3,I4,34,39,26,5,100,20,0.2
2024-03-13,S3,I4,34,25,71,5,100,20,0.2
2024-03-14,S3,I4,28,30,34,3,100,20,0.2
2024-03-15,S3,I4,37,13,46,6,100,20,0.2
2024-03-16,S3,I4,36,18,72,2,100,20,0.2
2024-03-17,S3,I4,35,16,61,5,100,20,0.2
2024-03-18,S3,I4,32,14,94,2,100,20,0.2
2024-03-19,S3,I4,36,39,23,3,100,20,0.2
2024-03-20,S3,I4,30,30,89,4,100,20,0.2
2024-03-21,S3,I4,32,27,88,2,100,20,0.2
2024-03-22,S3,I4,31,37,45,3,100,20,0.2
2024-03-23,S3,I4,31,12,92,5,100,20,0.2
2024-03-24,S3,I4,29,26,82,3,100,20,0.2
2024-03-25,S3,I4,38,14,34,4,100,20,0.2
2024-03-26,S3,I4,32,37,22,5,100,20,0.2
2024-03-27,S3,I4,38,40,64,4,100,20,0.2
2024-03-28,S3,I4,36,10,28,2,100,20,0.2
2024-03-29,S3,I4,38,10,22,3,100,20,0.2
2024-03-30,S3,I4,37,40,45,3,100,20,0.2
2024-03-31,S3,I4,41,34,83,4,100,20,0.2
2024-04-01,S3,I4,43,19,39,2,100,20,0.2
2024-04-02,S3,I4,41,10,21,3,100,20,0.2
2024-04-03,S3,I4,38,23,91,5,100,20,0.2
2024-04-04,S3,I4,45,36,48,6,100,20,0.2
2024-04-05,S3,I4,37,37,76,4,100,20,0.2
2024-04-06,S3,I4,39,27,71,5,100,20,0.2
2024-04-07,S3,I4,38,41,79,3,100,20,0.2
2024-04-08,S3,I4,43,17,38,3,100,20,0.2
2024-04-09,S3,I4,42,38,52,6,100,20,0.2
2024-04-10,S3,I4,39,12,29,4,100,20,0.2
2024-04-11,S3,I4,46,33,96,6,100,20,0.2
2024-04-12,S3,I4,40,22,92,2,100,20,0.2
2024-04-13,S3,I4,37,43,56,2,100,20,0.2
2024-04-14,S3,I4,45,21,40,4,100,20,0.2
2024-04-15,S3,I4,38,23,53,2,100,20,0.2
2024-04-16,S3,I4,38,35,35,3,100,20,0.2
2024-04-17,S3,I4,36,44,25,4,100,20,0.2
2024-04-18,S3,I4,38,17,97,3,100,20,0.2
2024-04-19,S3,I4,35,47,48,3,100,20,0.2
2024-04-20,S3,I4,34,37,45,3,100,20,0.2
2024-04-21,S3,I4,35,11,86,3,100,20,0.2
2024-04-22,S3,I4,33,37,47,4,100,20,0.2
2024-04-23,S3,I4,34,32,39,6,100,20,0.2
2024-04-24,S3,I4,30,37,23,6,100,20,0.2
2024-04-25,S3,I4,35,43,63,3,100,20,0.2
2024-04-26,S3,I4,36,42,31,3,100,20,0.2
2024-04-27,S3,I4,37,31,86,5,100,20,0.2
2024-04-28,S3,I4,35,29,95,4,100,20,0.2
2024-04-29,S3,I4,28,37,29,2,100,20,0.2
2024-04-30,S3,I4,28,31,56,6,100,20,0.2
2024-05-01,S3,I4,33,39,59,6,100,20,0.2
2024-05-02,S3,I4,29,43,67,6,100,20,0.2
2024-05-03,S3,I4,30,28,91,2,100,20,0.2
2024-05-04,S3,I4,32,34,55,2,100,20,0.2
2024-05-05,S3,I4,35,30,21,5,100,20,0.2
2024-05-06,S3,I4,29,39,95,5,100,20,0.2
2024-05-07,S3,I4,31,33,43,3,100,20,0.2
2024-05-08,S3,I4,37,19,91,5,100,20,0.2
2024-05-09,S3,I4,37,18,90,5,100,20,0.2
2024-05-10,S3,I4,32,17,32,6,100,20,0.2
2024-05-11,S3,I4,34,32,65,3,100,20,0.2
2024-05-12,S3,I4,35,21,83,2,100,20,0.2
2024-05-13,S3,I4,36,45,86,6,100,20,0.2
2024-05-14,S3,I4,36,28,21,5,100,20,0.2
2024-05-15,S3,I4,39,26,97,5,100,20,0.2
2024-05-16,S3,I4,40,19,86,5,100,20,0.2
2024-05-17,S3,I4,41,34,67,6,100,20,0.2
2024-05-18,S3,I4,44,35,41,6,100,20,0.2
2024-05-19,S3,I4,37,46,96,6,100,20,0.2
2024-05-20,S3,I4,45,26,66,6,100,20,0.2
2024-05-21,S3,I4,43,31,31,6,100,20,0.2
2024-05-22,S3,I4,46,14,92,5,100,20,0.2
2024-05-23,S3,I4,46,39,71,5,100,20,0.2
2024-05-24,S3,I4,46,38,38,6,100,20,0.2
2024-05-25,S3,I4,46,44,72,4,100,20,0.2
2024-05-26,S3,I4,46,14,35,2,100,20,0.2
2024-05-27,S3,I4,42,41,71,5,100,20,0.2
2024-05-28,S3,I4,43,11,20,3,100,20,0.2
2024-05-29,S3,I4,38,49,25,5,100,20,0.2
2024-05-30,S3,I4,41,17,39,6,100,20,0.2
2024-05-31,S3,I4,43,49,53,5,100,20,0.2
2024-06-01,S3,I4,40,25,90,4,100,20,0.2
2024-06-02,S3,I4,33,42,63,5,100,20,0.2
2024-06-03,S3,I4,36,45,26,4,100,20,0.2
2024-06-04,S3,I4,38,38,43,3,100,20,0.2
2024-06-05,S3,I4,36,33,72,4,100,20,0.2
2024-06-06,S3,I4,37,36,57,3,100,20,0.2
2024-06-07,S3,I4,36,22,49,6,100,20,0.2
2024-06-08,S3,I4,29,22,53,5,100,20,0.2
2024-06-09,S3,I4,37,11,37,6,100,20,0.2
2024-06-10,S3,I4,30,27,51,6,100,20,0.2
2024-06-11,S3,I4,37,46,68,6,100,20,0.2
2024-06-12,S3,I4,34,26,28,5,100,20,0.2
2024-06-13,S3,I4,35,46,38,5,100,20,0.2
2024-06-14,S3,I4,36,39,90,4,100,20,0.2
2024-06-15,S3,I4,37,35,65,5,100,20,0.2
2024-06-16,S3,I4,32,17,22,5,100,20,0.2
2024-06-17,S3,I4,34,27,54,6,100,20,0.2
2024-06-18,S3,I4,29,14,94,3,100,20,0.2
2024-06-19,S3,I4,38,40,32,2,100,20,0.2
2024-06-20,S3,I4,38,34,52,2,100,20,0.2
2024-06-21,S3,I4,39,47,25,5,100,20,0.2
2024-06-22,S3,I4,38,24,23,5,100,20,0.2
2024-06-23,S3,I4,32,36,75,5,100,20,0.2
2024-06-24,S3,I4,38,18,82,2,100,20,0.2
2024-06-25,S3,I4,40,23,52,6,100,20,0.2
2024-06-26,S3,I4,39,21,76,3,100,20,0.2
2024-06-27,S3,I4,37,29,69,4,100,20,0.2
2024-06-28,S3,I4,42,21,60,3,100,20,0.2
2024-06-29,S3,I4,36,11,74,3,100,20,0.2
2024-06-30,S3,I4,43,40,80,5,100,20,0.2
2024-07-01,S3,I4,36,22,38,5,100,20,0.2
2024-07-02,S3,I4,45,40,78,6,100,20,0.2
2024-07-03,S3,I4,45,25,57,4,100,20,0.2
2024-07-04,S3,I4,37,32,33,2,100,20,0.2
2024-07-05,S3,I4,43,21,32,5,100,20,0.2
2024-07-06,S3,I4,43,43,25,3,100,20,0.2
2024-07-07,S3,I4,40,49,27,6,100,20,0.2
2024-07-08,S3,I4,44,49,53,5,100,20,0.2
2024-07-09,S3,I4,40,44,65,6,100,20,0.2
2024-07-10,S3,I4,43,31,24,6,100,20,0.2
2024-07-11,S3,I4,45,29,99,6,100,20,0.2
2024-07-12,S3,I4,42,33,26,6,100,20,0.2
2024-07-13,S3,I4,38,43,61,6,100,20,0.2
2024-07-14,S3,I4,36,32,34,4,100,20,0.2
2024-07-15,S3,I4,42,34,28,4,100,20,0.2
2024-07-16,S3,I4,39,13,34,2,100,20,0.2
2024-07-17,S3,I4,37,39,39,2,100,20,0.2
2024-07-18,S3,I4,40,45,96,5,100,20,0.2
2024-01-01,S3,I5,35,34,99,3,100,20,0.2
2024-01-02,S3,I5,29,41,69,6,100,20,0.2
2024-01-03,S3,I5,28,44,20,6,100,20,0.2
2024-01-04,S3,I5,31,13,47,5,100,20,0.2
2024-01-05,S3,I5,33,30,36,6,100,20,0.2
2024-01-06,S3,I5,33,41,56,3,100,20,0.2
2024-01-07,S3,I5,30,24,53,2,100,20,0.2
2024-01-08,S3,I5,31,29,92,4,100,20,0.2
2024-01-09,S3,I5,35,32,52,2,100,20,0.2
2024-01-10,S3,I5,39,28,20,6,100,20,0.2
2024-01-11,S3,I5,36,15,42,3,100,20,0.2
2024-01-12,S3,I5,33,28,70,5,100,20,0.2
2024-01-13,S3,I5,37,13,61,4,100,20,0.2
2024-01-14,S3,I5,39,43,87,6,100,20,0.2
2024-01-15,S3,I5,37,35,45,4,100,20,0.2
2024-01-16,S3,I5,39,29,69,2,100,20,0.2
2024-01-17,S3,I5,35,22,31,3,100,20,0.2
2024-01-18,S3,I5,30,41,49,6,100,20,0.2
2024-01-19,S3,I5,34,27,85,5,100,20,0.2
2024-01-20,S3,I5,37,12,73,3,100,20,0.2
2024-01-21,S3,I5,32,39,45,3,100,20,0.2
2024-01-22,S3,I5,34,19,67,4,100,20,0.2
2024-01-23,S3,I5,27,23,59,2,100,20,0.2
2024-01-24,S3,I5,30,27,42,4,100,20,0.2
2024-01-25,S3,I5,31,24,72,5,100,20,0.2
2024-01-26,S3,I5,31,48,89,3,100,20,0.2
2024-01-27,S3,I5,29,22,66,4,100,20,0.2
2024-01-28,S3,I5,31,43,48,6,100,20,0.2
2024-01-29,S3,I5,28,33,90,3,100,20,0.2
2024-01-30,S3,I5,28,24,32,6,100,20,0.2
2024-01-31,S3,I5,23,44,84,3,100,20,0.2
2024-02-01,S3,I5,26,22,24,5,100,20,0.2
2024-02-02,S3,I5,24,30,43,5,100,20,0.2
2024-02-03,S3,I5,23,30,73,3,100,20,0.2
2024-02-04,S3,I5,29,49,79,2,100,20,0.2
2024-02-05,S3,I5,28,31,87,3,100,20,0.2
2024-02-06,S3,I5,29,15,47,4,100,20,0.2
2024-02-07,S3,I5,28,32,89,3,100,20,0.2
2024-02-08,S3,I5,30,26,84,6,100,20,0.2
2024-02-09,S3,I5,31,38,31,4,100,20,0.2
2024-02-10,S3,I5,24,36,67,5,100,20,0.2
2024-02-11,S3,I5,26,17,74,5,100,20,0.2
2024-02-12,S3,I5,26,39,58,6,100,20,0.2
2024-02-13,S3,I5,26,47,96,4,100,20,0.2
2024-02-14,S3,I5,36,35,74,5,100,20,0.2
2024-02-15,S3,I5,27,26,87,6,100,20,0.2
2024-02-16,S3,I5,34,19,65,5,100,20,0.2
2024-02-17,S3,I5,29,35,74,3,100,20,0.2
2024-02-18,S3,I5,30,49,79,3,100,20,0.2
2024-02-19,S3,I5,39,14,93,3,100,20,0.2
2024-02-20,S3,I5,34,33,22,2,100,20,0.2
2024-02-21,S3,I5,35,11,85,2,100,20,0.2
2024-02-22,S3,I5,40,43,61,5,100,20,0.2
2024-02-23,S3,I5,31,13,64,5,100,20,0.2
2024-02-24,S3,I5,40,14,68,5,100,20,0.2
2024-02-25,S3,I5,35,43,92,3,100,20,0.2
2024-02-26,S3,I5,33,23,59,2,100,20,0.2
2024-02-27,S3,I5,33,38,61,2,100,20,0.2
2024-02-28,S3,I5,38,10,72,5,100,20,0.2
2024-02-29,S3,I5,37,14,43,5,100,20,0.2
2024-03-01,S3,I5,30,46,39,4,100,20,0.2
2024-03-02,S3,I5,34,35,34,4,100,20,0.2
2024-03-03,S3,I5,36,22,67,4,100,20,0.2
2024-03-04,S3,I5,29,18,50,2,100,20,0.2
2024-03-05,S3,I5,33,35,75,3,100,20,0.2
2024-03-06,S3,I5,35,22,88,2,100,20,0.2
2024-03-07,S3,I5,26,34,66,5,100,20,0.2
2024-03-08,S3,I5,29,19,47,2,100,20,0.2
2024-03-09,S3,I5,30,36,31,5,100,20,0.2
2024-03-10,S3,I5,26,42,93,5,100,20,0.2
2024-03-11,S3,I5,31,23,22,2,100,20,0.2
2024-03-12,S3,I5,27,12,38,4,100,20,0.2
2024-03-13,S3,I5,28,14,29,2,100,20,0.2
2024-03-14,S3,I5,22,22,70,4,100,20,0.2
2024-03-15,S3,I5,27,33,54,4,100,20,0.2
2024-03-16,S3,I5,27,49,73,6,100,20,0.2
2024-03-17,S3,I5,31,44,87,2,100,20,0.2
2024-03-18,S3,I5,29,45,73,4,100,20,0.2
2024-03-19,S3,I5,24,21,30,5,100,20,0.2
